,first_file,second_file,similiar,P_value
8697,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.camerafarm.com.au_www.wexphotographic.com.csv,1,0.13861386138613863
8699,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.camerafarm.com.au_www.priceme.co.nz.csv,1,0.31683168316831684
8744,www.ebay.com_www.pcconnection.com.csv,www.shopbot.com.au_www.pcconnection.com.csv,1,0.10891089108910891
8845,www.garricks.com.au_www.gosale.com.csv,www.ebay.com_www.priceme.co.nz.csv,1,0.38613861386138615
8846,www.garricks.com.au_www.gosale.com.csv,buy.net_www.ebay.com.csv,1,0.40594059405940597
8873,www.garricks.com.au_www.gosale.com.csv,www.priceme.co.nz_www.pcconnection.com.csv,1,0.0891089108910891
8889,www.garricks.com.au_www.gosale.com.csv,www.shopbot.com.au_www.pcconnection.com.csv,1,0.0891089108910891
8894,www.garricks.com.au_www.gosale.com.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.10891089108910891
8895,www.garricks.com.au_www.gosale.com.csv,buy.net_www.priceme.co.nz.csv,1,0.07920792079207921
8899,www.garricks.com.au_www.gosale.com.csv,www.camerafarm.com.au_www.gosale.com.csv,1,0.07920792079207921
8900,www.garricks.com.au_www.gosale.com.csv,www.ebay.com_www.shopbot.com.au.csv,1,0.40594059405940597
9007,buy.net_www.shopbot.com.au.csv,www.gosale.com_www.eglobalcentral.co.uk.csv,1,0.42574257425742573
9039,buy.net_www.shopbot.com.au.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.06930693069306931
9040,buy.net_www.shopbot.com.au.csv,buy.net_www.priceme.co.nz.csv,1,0.42574257425742573
9181,www.ebay.com_www.mypriceindia.com.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.1782178217821782
9183,www.ebay.com_www.mypriceindia.com.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.5148514851485149
9184,www.ebay.com_www.mypriceindia.com.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.6435643564356436
9203,www.ebay.com_www.mypriceindia.com.csv,www.ilgs.net_www.priceme.co.nz.csv,1,0.38613861386138615
9254,www.ebay.com_www.mypriceindia.com.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.37623762376237624
9269,www.ebay.com_www.mypriceindia.com.csv,www.buzzillions.com_www.camerafarm.com.au.csv,1,0.06930693069306931
9427,www.shopbot.com.au_www.eglobalcentral.co.uk.csv,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,1,0.19801980198019803
9484,www.shopbot.com.au_www.eglobalcentral.co.uk.csv,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,1,0.0594059405940594
9581,www.mypriceindia.com_cammarkt.com.csv,cammarkt.com_www.pcconnection.com.csv,1,0.38613861386138615
9685,www.mypriceindia.com_cammarkt.com.csv,www.ilgs.net_www.mypriceindia.com.csv,1,0.10891089108910891
10050,www.ilgs.net_www.priceme.co.nz.csv,buy.net_www.camerafarm.com.au.csv,1,0.24752475247524752
10051,www.ilgs.net_www.priceme.co.nz.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.25742574257425743
10053,www.ilgs.net_www.priceme.co.nz.csv,www.ilgs.net_www.shopbot.com.au.csv,1,0.594059405940594
